family,instance_id,base_instance_id,variant,cnf_id,method,repeat_id,solver_seed,final_seed,warmup_seed,checkpoint,solver,event_state_features,weighted_no_pre,solver_path_role,event_audit_role,symmetry_strength,control_type,scale,scale_key,benchmark_role,family_scale,variant_role,permutation_variant,source,phase,phase_active,phase_accounted_time,phase_wall_time,phase_solver_cpu_time
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,final_solve,True,9.9551,10.233466541976668,9.9551
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,static_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,final_solve,True,9.9556,10.215190291055478,9.9556
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,static_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,static_inference,True,8.128094911575317,8.128094911575317,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,static_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,static_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,static_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,static_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,final_solve,True,9.95429,10.210526709095575,9.95429
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,cached_trace_no_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,static_inference,True,8.128094911575317,8.128094911575317,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,cached_trace_no_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,True,4.98214,5.165319500025362,4.98214
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,cached_trace_no_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,event_feature_attach,True,0.00010729196947067976,0.00010729196947067976,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,cached_trace_no_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,cached_trace_no_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,final_solve,True,9.95429,10.210526709095575,9.95429
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,event_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,static_inference,True,8.128094911575317,8.128094911575317,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,event_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,True,4.98214,5.165319500025362,4.98214
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,event_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,event_feature_attach,True,0.00010729196947067976,0.00010729196947067976,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,event_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,adapter_inference,True,0.0006458759307861328,0.0006458759307861328,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event,vertex_cover_torus_4x5_k8_event,base,12,event_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,base,False,SAT symmetry harder baseline candidate pool,final_solve,True,9.95434,10.217528124921955,9.95434
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,9.95637,10.242024417035282,9.95637
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,9.95659,10.220054082921706,9.95659
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,static_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,True,8.128094911575317,8.128094911575317,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,static_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,static_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,static_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,static_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,9.95708,10.206208041054197,9.95708
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,cached_trace_no_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,True,8.128094911575317,8.128094911575317,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,cached_trace_no_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,True,4.97792,5.165729291038588,4.97792
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,cached_trace_no_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,True,9.537499863654375e-05,9.537499863654375e-05,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,cached_trace_no_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,cached_trace_no_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,9.95708,10.206208041054197,9.95708
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,event_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,True,8.128094911575317,8.128094911575317,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,event_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,True,4.97792,5.165729291038588,4.97792
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,event_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,True,9.537499863654375e-05,9.537499863654375e-05,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,event_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,True,0.0006458759307861328,0.0006458759307861328,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1730,vertex_cover_torus_4x5_k8_event,perm_seed1730,13,event_adapter_final,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,9.95487,10.218133665970527,9.95487
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1731,vertex_cover_torus_4x5_k8_event,perm_seed1731,14,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1731,vertex_cover_torus_4x5_k8_event,perm_seed1731,14,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,warmup_rollout_collect_events,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1731,vertex_cover_torus_4x5_k8_event,perm_seed1731,14,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,event_feature_attach,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1731,vertex_cover_torus_4x5_k8_event,perm_seed1731,14,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,adapter_inference,False,0.0,0.0,0.0
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1731,vertex_cover_torus_4x5_k8_event,perm_seed1731,14,plain_unguided_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,final_solve,True,9.95939,10.225439375033602,9.95939
vertex_cover_torus,vertex_cover_torus_4x5_k8_event_perm1731,vertex_cover_torus_4x5_k8_event,perm_seed1731,14,neutral_weighted_glucose,1,2,2,2,/Users/cchao/EchoSAT/RLAF/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,glucose,enhanced,False,patched_pretrue_main,event,strong,strong_symmetry,stress,4x5,main,vertex_cover_torus:stress,permutation_variant,True,SAT symmetry harder baseline candidate pool,static_inference,False,0.0,0.0,0.0
