candidate_label,warmup_conflicts,family,base_instance_id,variant,repeat_id,target_role,reference_search_ok,candidate_search_ok,search_ok_lost_vs_reference,search_ok_gained_vs_reference,candidate_search_blowup,candidate_cpu_only_win,protocol_win_search_bad_candidate,adapter_cached_decisions_delta_reference,adapter_cached_decisions_delta_candidate,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_reference,adapter_cached_conflicts_delta_candidate,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_final_cpu_delta_candidate,adapter_cached_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_candidate
iter=115,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1731,1,random_control,False,False,False,False,True,False,False,13210.0,14474.0,1264.0,11634.0,12942.0,1308.0,0.2323899999999999,0.065628,-0.1667619999999999,0.2790833155813218
iter=115,1,random_3sat_control,random_3sat_control_v220_c942_seed3304,perm_seed1731,2,random_control,False,False,False,False,True,False,False,13210.0,14474.0,1264.0,11634.0,12942.0,1308.0,0.13551,0.211669,0.076159,0.5816612134999039
iter=115,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,base,0,random_control,False,False,False,False,True,False,True,27840.0,27618.0,-222.0,24578.0,24405.0,-173.0,0.46251,0.5444899999999999,0.08197999999999994,-5.316615477275372
iter=115,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,base,1,random_control,False,False,False,False,True,False,True,27840.0,27618.0,-222.0,24578.0,24405.0,-173.0,0.7359900000000001,0.4992699999999999,-0.23672000000000026,-4.413202732636451
iter=115,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,base,2,random_control,False,False,False,False,True,False,True,27840.0,27618.0,-222.0,24578.0,24405.0,-173.0,0.3696599999999999,0.46309,0.09343000000000012,-4.08220193238914
iter=115,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,perm_seed1730,0,random_control,False,False,False,False,True,False,True,39993.0,96650.0,56657.0,35030.0,85984.0,50954.0,0.7531500000000002,2.20038,1.4472299999999998,-3.790065392598807
iter=115,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,perm_seed1730,1,random_control,False,False,False,False,True,False,True,39993.0,96650.0,56657.0,35030.0,85984.0,50954.0,1.04487,2.13858,1.0937100000000002,-3.2307106457991006
iter=115,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,perm_seed1730,2,random_control,False,False,False,False,True,False,True,39993.0,96650.0,56657.0,35030.0,85984.0,50954.0,0.5706500000000001,2.1228800000000003,1.5522300000000002,-3.1288091902003288
iter=115,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,perm_seed1731,0,random_control,False,True,False,True,False,False,False,34399.0,-21622.0,-56021.0,30252.0,-19554.0,-49806.0,0.7899100000000001,-0.621922,-1.411832,-3.651524557625651
iter=115,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,perm_seed1731,1,random_control,False,True,False,True,False,False,False,34399.0,-21622.0,-56021.0,30252.0,-19554.0,-49806.0,0.5745,-0.518849,-1.093349,-3.173532552799821
iter=115,1,random_3sat_control,random_3sat_control_v260_c1097_seed3305,perm_seed1731,2,random_control,False,True,False,True,False,False,False,34399.0,-21622.0,-56021.0,30252.0,-19554.0,-49806.0,0.4526490000000001,-0.551558,-1.004207,-2.384809399635732
iter=115,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,base,0,random_control,False,False,False,False,True,True,False,44039.0,21123.0,-22916.0,32927.0,12209.0,-20718.0,0.2879500000000004,-0.4459600000000003,-0.7339100000000007,0.7363551639859081
iter=115,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,base,1,random_control,False,False,False,False,True,False,False,44039.0,21123.0,-22916.0,32927.0,12209.0,-20718.0,0.3349000000000002,0.0533299999999998,-0.2815700000000004,1.0588866952974794
iter=115,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,base,2,random_control,False,False,False,False,True,True,False,44039.0,21123.0,-22916.0,32927.0,12209.0,-20718.0,0.5607499999999996,-0.3425000000000002,-0.9032499999999999,1.24678651529175
iter=115,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,perm_seed1730,0,random_control,False,False,False,False,True,False,False,62212.0,49378.0,-12834.0,50394.0,38344.0,-12050.0,1.35034,0.3011499999999998,-1.0491900000000003,0.8300091052692533
iter=115,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,perm_seed1730,1,random_control,False,False,False,False,True,False,False,62212.0,49378.0,-12834.0,50394.0,38344.0,-12050.0,1.14731,0.54068,-0.60663,1.5469858771185878
iter=115,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,perm_seed1730,2,random_control,False,False,False,False,True,False,False,62212.0,49378.0,-12834.0,50394.0,38344.0,-12050.0,0.9565099999999996,0.5530999999999997,-0.40340999999999994,2.146821184242606
iter=115,1,random_3sat_control,random_3sat_control_v260_c1113_seed3306,perm_seed1731,0,random_control,False,False,False,False,True,False,True,58795.0,39306.0,-19489.0,47268.0,29840.0,-17428.0,0.8149999999999995,0.2479500000000003,-0.5670499999999992,-0.1163308845057491
