iteration,base_instance_id,variant,family,echosat_replay_role,echosat_search_ok,echosat_search_blowup,echosat_positive_allowed,echosat_symmetry_reward,grpo_raw_advantage_unclamped,grpo_final_advantage,positive_raw_advantage_unclamped,positive_final_advantage,offline_positive_but_search_bad,echosat_positive_blocked_control,echosat_positive_blocked_subset_failure,echosat_positive_blocked_anchor_failure,echosat_positive_blocked_hard_negative_failure
4,random_3sat_control_v140_c595_seed1935,perm_seed1736,random_3sat_control,random_control,False,True,False,0.0,1.5368353875464251,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1736,random_3sat_control,random_control,False,True,False,0.0,0.8473879695045616,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1736,random_3sat_control,random_control,False,True,False,0.0,1.3780702858096443,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1736,random_3sat_control,random_control,False,True,False,0.0,1.4962827975184072,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1737,random_3sat_control,random_control,False,True,False,0.0,0.82265697701676,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1737,random_3sat_control,random_control,False,True,False,0.0,2.113830890317268,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1737,random_3sat_control,random_control,False,True,False,0.0,0.040009700895265,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1737,random_3sat_control,random_control,False,True,False,0.0,0.5606294845454157,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1737,random_3sat_control,random_control,False,True,False,0.0,1.4414501952854757,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1737,random_3sat_control,random_control,False,True,False,0.0,1.1918565642954928,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1738,random_3sat_control,random_control,False,True,False,0.0,0.2400669183257487,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1738,random_3sat_control,random_control,False,True,False,0.0,0.9658810544645976,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1738,random_3sat_control,random_control,False,True,False,0.0,1.4579138865488763,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1738,random_3sat_control,random_control,False,True,False,0.0,0.0893394462082365,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1738,random_3sat_control,random_control,False,True,False,0.0,0.4606405913709634,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1738,random_3sat_control,random_control,False,True,False,0.0,1.143955898714936,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1738,random_3sat_control,random_control,False,True,False,0.0,1.891674084115584,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1739,random_3sat_control,random_control,False,True,False,0.0,0.8469861475487694,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1739,random_3sat_control,random_control,False,True,False,0.0,1.8909900244137672,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1739,random_3sat_control,random_control,False,True,False,0.0,1.262235882679982,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1739,random_3sat_control,random_control,False,True,False,0.0,0.0002950667769778,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1739,random_3sat_control,random_control,False,True,False,0.0,1.0964193792359822,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1739,random_3sat_control,random_control,False,True,False,0.0,0.0697145619989043,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1739,random_3sat_control,random_control,False,True,False,0.0,0.3747303640135631,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1739,random_3sat_control,random_control,False,True,False,0.0,0.5719255931668922,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1740,random_3sat_control,random_control,False,True,False,0.0,1.439733958958798,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1740,random_3sat_control,random_control,False,True,False,0.0,1.9369526517277136,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1740,random_3sat_control,random_control,False,True,False,0.0,1.792476780775385,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1740,random_3sat_control,random_control,False,True,False,0.0,0.6530187479828897,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1740,random_3sat_control,random_control,False,True,False,0.0,0.1879000863109538,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1741,random_3sat_control,random_control,False,True,False,0.0,0.5629359186025331,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1741,random_3sat_control,random_control,False,True,False,0.0,0.3980609059026197,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1741,random_3sat_control,random_control,False,True,False,0.0,0.4466233406706741,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1741,random_3sat_control,random_control,False,True,False,0.0,0.371178059273278,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1741,random_3sat_control,random_control,False,True,False,0.0,0.7640106460985056,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1741,random_3sat_control,random_control,False,True,False,0.0,0.1928499428981263,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1741,random_3sat_control,random_control,False,True,False,0.0,0.6653011077520996,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1741,random_3sat_control,random_control,False,True,False,0.0,0.983106472750378,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1741,random_3sat_control,random_control,False,True,False,0.0,0.4014872017062729,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1741,random_3sat_control,random_control,False,True,False,0.0,1.6196572585552542,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1742,random_3sat_control,random_control,False,True,False,0.0,0.5713551275912069,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1742,random_3sat_control,random_control,False,True,False,0.0,0.3507633101723628,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1742,random_3sat_control,random_control,False,True,False,0.0,1.4646543333843125,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1742,random_3sat_control,random_control,False,True,False,0.0,0.1698341229315382,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1742,random_3sat_control,random_control,False,True,False,0.0,0.8529837738592605,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1742,random_3sat_control,random_control,False,True,False,0.0,1.8220150403866424,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1742,random_3sat_control,random_control,False,True,False,0.0,0.3041209047718057,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1742,random_3sat_control,random_control,False,True,False,0.0,0.4550514346010532,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1742,random_3sat_control,random_control,False,True,False,0.0,0.0502150477420278,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1743,random_3sat_control,random_control,False,True,False,0.0,1.4424250222304325,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1743,random_3sat_control,random_control,False,True,False,0.0,0.0355758221814867,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1743,random_3sat_control,random_control,False,True,False,0.0,1.0236445576496611,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1743,random_3sat_control,random_control,False,True,False,0.0,1.7044767208142824,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1743,random_3sat_control,random_control,False,True,False,0.0,0.4718662582781591,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1743,random_3sat_control,random_control,False,True,False,0.0,1.2051730295641705,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1743,random_3sat_control,random_control,False,True,False,0.0,0.099708114253103,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1743,random_3sat_control,random_control,False,True,False,0.0,0.3129873706172194,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1743,random_3sat_control,random_control,False,True,False,0.0,0.0470133399576411,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1744,random_3sat_control,random_control,False,True,False,0.0,0.9609552147969372,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1744,random_3sat_control,random_control,False,True,False,0.0,0.7705115032724847,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1744,random_3sat_control,random_control,False,True,False,0.0,1.2681777220239958,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1744,random_3sat_control,random_control,False,True,False,0.0,0.5268446810578709,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1744,random_3sat_control,random_control,False,True,False,0.0,1.026960712242263,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1744,random_3sat_control,random_control,False,True,False,0.0,0.0125338890213783,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1744,random_3sat_control,random_control,False,True,False,0.0,1.470988594039351,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1744,random_3sat_control,random_control,False,True,False,0.0,0.2461356121245153,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1745,random_3sat_control,random_control,False,True,False,0.0,0.7053984906882134,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1745,random_3sat_control,random_control,False,True,False,0.0,0.1427114896932264,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1745,random_3sat_control,random_control,False,True,False,0.0,0.2348087521976752,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1745,random_3sat_control,random_control,False,True,False,0.0,0.5294865190275387,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1745,random_3sat_control,random_control,False,True,False,0.0,0.4593309119154732,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1745,random_3sat_control,random_control,False,True,False,0.0,1.273605786464473,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1745,random_3sat_control,random_control,False,True,False,0.0,1.8715727696728837,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1745,random_3sat_control,random_control,False,True,False,0.0,0.1299151478410653,0.0,True,False,False,False,False,False,False
4,random_3sat_control_v140_c595_seed1935,perm_seed1745,random_3sat_control,random_control,False,True,False,0.0,0.5466714842211235,0.0,True,False,False,False,False,False,False
4,subset_cardinality_bw12,base,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.2806653776685741,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,base,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1060728081772718,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,base,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.202995469182287,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,base,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1936436500277331,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,base,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.167491616057064,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1730,subset_cardinality,subset_failure,False,True,False,0.0,0.7248702648028957,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1730,subset_cardinality,subset_failure,False,True,False,0.0,1.2221062779721643,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1730,subset_cardinality,subset_failure,False,True,False,0.0,0.0705440790065272,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1730,subset_cardinality,subset_failure,False,True,False,0.0,2.17683797337083,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1730,subset_cardinality,subset_failure,False,True,False,0.0,0.0176492143068033,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1730,subset_cardinality,subset_failure,False,True,False,0.0,1.008752133956888,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1730,subset_cardinality,subset_failure,False,True,False,0.0,0.6851718178402049,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1731,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5406915060485884,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1731,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.063032283334277,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1731,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.571706192261577,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1731,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.9480873153030064,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1731,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.2375875176834318,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1731,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.7176786618046469,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1731,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1215422439901792,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1731,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5795487032180024,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1732,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5285860392774645,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1732,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.6840230941917453,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1732,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5903887981202955,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1732,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.4206077490704775,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1732,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.3530398335228054,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1732,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5397510106728513,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1732,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5054069330029947,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1733,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.8107344483948788,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1733,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1754026494460808,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1733,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.002799014526658,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1733,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.6108536230066215,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1733,subset_cardinality,hard_negative_failure,False,True,False,0.0,2.1569020723321968,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1733,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1615284877328084,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1734,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.6737701873789969,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1734,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.3101773269530249,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1734,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.087584913088264,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1734,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.8074203730500426,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1734,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.7849585424523329,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1734,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.9267427820270804,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1734,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.0071411347462567,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1734,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.0759710693283706,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1735,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.4263088524107784,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1735,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.6361720768542806,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1735,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.2951952884487774,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1735,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.2742041068551233,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1735,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.6222343128083998,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1735,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.1784531967135723,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1735,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.796782417073415,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1735,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.3641699985091959,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1735,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.672480453985819,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1736,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1031583573076195,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1736,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.0600452291056102,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1738,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5286127969009378,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1738,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1283760198547575,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1738,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.0381006393524971,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1738,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1251732245814557,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1738,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.0769785931823496,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1739,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.5244658828325073,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1739,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1422531408606642,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1739,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.7090841262787305,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1739,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.0964895577297579,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1739,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1146957595688792,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1739,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.6469852883603082,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1739,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.5258885788069738,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1739,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.8373549215266096,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1739,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.9625050590952896,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1740,subset_cardinality,hard_negative_failure,False,False,False,0.0,0.2892897219062466,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1741,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.0097776625412062,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1741,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.6749381504642906,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1741,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.0263323856985218,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1741,subset_cardinality,hard_negative_failure,False,True,False,0.0,2.2748957508212957,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1741,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.6248835575045767,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1741,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.7707630280763805,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1741,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.1017763739914044,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1742,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.183069986391937,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1742,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.9216813512980688,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1742,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.128716779898754,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1742,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.6624138318851265,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1742,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.217769792260745,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1742,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.091054947130894,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1742,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5422876448383425,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1743,subset_cardinality,hard_negative_failure,False,False,False,0.0,0.4979142081872277,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1743,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.2674610925765809,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1743,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1778619474521834,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1743,subset_cardinality,hard_negative_failure,False,False,False,0.0,0.6379170919523254,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1744,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5070280276214096,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1744,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.0589668506037827,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1744,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.3065283941316507,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1744,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5081416301997436,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1744,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.7209501175877784,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1744,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.0391961245721209,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1744,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.5756535585607729,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1744,subset_cardinality,hard_negative_failure,False,True,False,0.0,2.1603458024190525,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1744,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.8541084162124902,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1744,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.304450885482434,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1745,subset_cardinality,hard_negative_failure,False,True,False,0.0,2.056405931231115,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1745,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.2841646185286667,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1745,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.9050435240168084,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1745,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.7558774682890934,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1745,subset_cardinality,hard_negative_failure,False,True,False,0.0,1.5359727250370858,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1745,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.0879447711499621,0.0,True,False,False,False,False,False,True
4,subset_cardinality_bw12,perm_seed1745,subset_cardinality,hard_negative_failure,False,True,False,0.0,0.1517792457690291,0.0,True,False,False,False,False,False,True
5,k10_color9,perm_seed1730,complete_coloring,hard_negative_failure,False,True,False,0.0,0.5295366462895417,0.0,True,False,False,False,False,False,True
5,k10_color9,perm_seed1730,complete_coloring,hard_negative_failure,False,True,False,0.0,0.2513181666520261,0.0,True,False,False,False,False,False,True
5,k10_color9,perm_seed1730,complete_coloring,hard_negative_failure,False,True,False,0.0,1.130751583186135,0.0,True,False,False,False,False,False,True
5,k10_color9,perm_seed1730,complete_coloring,hard_negative_failure,False,True,False,0.0,1.130120521415238,0.0,True,False,False,False,False,False,True
