pair_id,repeat_id,base_instance_id,variant,plain_method_count,neutral_method_count,plain_final_result,neutral_final_result,plain_final_solved,neutral_final_solved,plain_final_decisions,neutral_final_decisions,plain_final_conflicts,neutral_final_conflicts,plain_final_cpu_time,neutral_final_cpu_time,final_cpu_time_delta,result_match,solved_match,decisions_match,conflicts_match,accepted,rejection_reason
repeat=2|base=random_3sat_control_v60_c255_seed1927|variant=perm_seed1738,2,random_3sat_control_v60_c255_seed1927,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,25,25,11,11,0.000698,0.000711,1.299999999999999e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v60_c255_seed1927|variant=perm_seed1739,2,random_3sat_control_v60_c255_seed1927,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,101,101,74,74,0.000791,0.000807,1.5999999999999955e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v60_c255_seed1927|variant=perm_seed1740,2,random_3sat_control_v60_c255_seed1927,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,124,124,94,94,0.000897,0.000852,-4.500000000000001e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v60_c255_seed1927|variant=perm_seed1741,2,random_3sat_control_v60_c255_seed1927,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,33,33,20,20,0.000764,0.000723,-4.100000000000002e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v60_c255_seed1927|variant=perm_seed1742,2,random_3sat_control_v60_c255_seed1927,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,100,100,80,80,0.000864,0.000813,-5.099999999999994e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v60_c255_seed1927|variant=perm_seed1743,2,random_3sat_control_v60_c255_seed1927,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,112,112,78,78,0.00079,0.000837,4.699999999999995e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v60_c255_seed1927|variant=perm_seed1744,2,random_3sat_control_v60_c255_seed1927,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,31,31,15,15,0.000726,0.00076,3.400000000000007e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v60_c255_seed1927|variant=perm_seed1745,2,random_3sat_control_v60_c255_seed1927,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,74,74,51,51,0.000777,0.000796,1.9000000000000028e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=base,2,random_3sat_control_v70_c298_seed1928,base,1,1,SATISFIABLE,SATISFIABLE,True,True,148,148,116,116,0.000873,0.000882,9.000000000000002e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1730,2,random_3sat_control_v70_c298_seed1928,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,242,242,196,196,0.001005,0.001052,4.699999999999995e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1731,2,random_3sat_control_v70_c298_seed1928,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,146,146,116,116,0.00083,0.000876,4.6000000000000034e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1732,2,random_3sat_control_v70_c298_seed1928,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,103,103,73,73,0.000828,0.00083,2.0000000000000486e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1733,2,random_3sat_control_v70_c298_seed1928,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,134,134,106,106,0.000923,0.000884,-3.899999999999997e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1734,2,random_3sat_control_v70_c298_seed1928,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,108,108,85,85,0.000803,0.000837,3.399999999999996e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1735,2,random_3sat_control_v70_c298_seed1928,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,200,200,155,155,0.000942,0.000965,2.3000000000000017e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1736,2,random_3sat_control_v70_c298_seed1928,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,29,29,11,11,0.00072,0.000767,4.699999999999995e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1737,2,random_3sat_control_v70_c298_seed1928,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,39,39,17,17,0.000719,0.000742,2.3000000000000017e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1738,2,random_3sat_control_v70_c298_seed1928,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,43,43,25,25,0.000748,0.000868,0.00011999999999999999,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1739,2,random_3sat_control_v70_c298_seed1928,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,33,33,15,15,0.000698,0.000769,7.099999999999999e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1740,2,random_3sat_control_v70_c298_seed1928,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,58,58,36,36,0.000776,0.000789,1.299999999999999e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1741,2,random_3sat_control_v70_c298_seed1928,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,41,41,24,24,0.00075,0.000761,1.0999999999999942e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1742,2,random_3sat_control_v70_c298_seed1928,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,39,39,23,23,0.000743,0.000716,-2.7000000000000006e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1743,2,random_3sat_control_v70_c298_seed1928,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,189,189,146,146,0.000945,0.000925,-1.9999999999999944e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1744,2,random_3sat_control_v70_c298_seed1928,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,49,49,22,22,0.000697,0.000748,5.099999999999994e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v70_c298_seed1928|variant=perm_seed1745,2,random_3sat_control_v70_c298_seed1928,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,90,90,64,64,0.000794,0.000884,9.000000000000002e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=base,2,random_3sat_control_v80_c260_seed1929,base,1,1,SATISFIABLE,SATISFIABLE,True,True,36,36,13,13,0.000734,0.000736,2.0000000000000486e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1730,2,random_3sat_control_v80_c260_seed1929,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,25,25,6,6,0.000732,0.000706,-2.599999999999998e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1731,2,random_3sat_control_v80_c260_seed1929,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,40,40,10,10,0.000733,0.000764,3.0999999999999995e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1732,2,random_3sat_control_v80_c260_seed1929,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,0,0,0.000682,0.000734,5.199999999999996e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1733,2,random_3sat_control_v80_c260_seed1929,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,27,27,1,1,0.000667,0.000718,5.100000000000005e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1734,2,random_3sat_control_v80_c260_seed1929,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,50,50,12,12,0.000734,0.000732,-1.99999999999994e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1735,2,random_3sat_control_v80_c260_seed1929,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,57,57,38,38,0.000897,0.001008,0.00011099999999999999,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1736,2,random_3sat_control_v80_c260_seed1929,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,22,22,1,1,0.000766,0.000785,1.9000000000000028e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1737,2,random_3sat_control_v80_c260_seed1929,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,26,26,7,7,0.000806,0.000807,1.0000000000000243e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1738,2,random_3sat_control_v80_c260_seed1929,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,35,35,14,14,0.000792,0.000807,1.500000000000004e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1739,2,random_3sat_control_v80_c260_seed1929,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,55,55,25,25,0.000736,0.000817,8.100000000000002e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1740,2,random_3sat_control_v80_c260_seed1929,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,30,30,4,4,0.000788,0.000719,-6.899999999999994e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1741,2,random_3sat_control_v80_c260_seed1929,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,23,23,0,0,0.000836,0.000731,-0.00010500000000000006,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1742,2,random_3sat_control_v80_c260_seed1929,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,30,30,4,4,0.000761,0.000764,3.000000000000073e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1743,2,random_3sat_control_v80_c260_seed1929,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,30,30,1,1,0.000713,0.000718,5.000000000000013e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1744,2,random_3sat_control_v80_c260_seed1929,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,36,36,4,4,0.00073,0.00079,6.000000000000005e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c260_seed1929|variant=perm_seed1745,2,random_3sat_control_v80_c260_seed1929,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,30,30,3,3,0.00069,0.000742,5.200000000000007e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=base,2,random_3sat_control_v80_c340_seed1913,base,1,1,SATISFIABLE,SATISFIABLE,True,True,121,121,96,96,0.000872,0.000946,7.399999999999996e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1730,2,random_3sat_control_v80_c340_seed1913,perm_seed1730,1,1,SATISFIABLE,SATISFIABLE,True,True,380,380,310,310,0.00129,0.001304,1.4000000000000123e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1731,2,random_3sat_control_v80_c340_seed1913,perm_seed1731,1,1,SATISFIABLE,SATISFIABLE,True,True,74,74,48,48,0.000786,0.000808,2.1999999999999993e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1732,2,random_3sat_control_v80_c340_seed1913,perm_seed1732,1,1,SATISFIABLE,SATISFIABLE,True,True,54,54,32,32,0.000775,0.000845,7.000000000000008e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1733,2,random_3sat_control_v80_c340_seed1913,perm_seed1733,1,1,SATISFIABLE,SATISFIABLE,True,True,103,103,78,78,0.000887,0.000861,-2.599999999999998e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1734,2,random_3sat_control_v80_c340_seed1913,perm_seed1734,1,1,SATISFIABLE,SATISFIABLE,True,True,222,222,172,172,0.001057,0.00106,2.9999999999999645e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1735,2,random_3sat_control_v80_c340_seed1913,perm_seed1735,1,1,SATISFIABLE,SATISFIABLE,True,True,52,52,31,31,0.000734,0.000801,6.7e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1736,2,random_3sat_control_v80_c340_seed1913,perm_seed1736,1,1,SATISFIABLE,SATISFIABLE,True,True,310,310,243,243,0.001155,0.001117,-3.8000000000000056e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1737,2,random_3sat_control_v80_c340_seed1913,perm_seed1737,1,1,SATISFIABLE,SATISFIABLE,True,True,113,113,93,93,0.000841,0.000868,2.7000000000000006e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1738,2,random_3sat_control_v80_c340_seed1913,perm_seed1738,1,1,SATISFIABLE,SATISFIABLE,True,True,27,27,8,8,0.000746,0.000721,-2.5000000000000066e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1739,2,random_3sat_control_v80_c340_seed1913,perm_seed1739,1,1,SATISFIABLE,SATISFIABLE,True,True,399,399,328,328,0.001289,0.001366,7.700000000000003e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1740,2,random_3sat_control_v80_c340_seed1913,perm_seed1740,1,1,SATISFIABLE,SATISFIABLE,True,True,63,63,37,37,0.000755,0.000786,3.0999999999999995e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1741,2,random_3sat_control_v80_c340_seed1913,perm_seed1741,1,1,SATISFIABLE,SATISFIABLE,True,True,162,162,128,128,0.000937,0.000953,1.5999999999999955e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1742,2,random_3sat_control_v80_c340_seed1913,perm_seed1742,1,1,SATISFIABLE,SATISFIABLE,True,True,80,80,63,63,0.000818,0.000855,3.6999999999999924e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1743,2,random_3sat_control_v80_c340_seed1913,perm_seed1743,1,1,SATISFIABLE,SATISFIABLE,True,True,193,193,159,159,0.001068,0.001019,-4.9e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1744,2,random_3sat_control_v80_c340_seed1913,perm_seed1744,1,1,SATISFIABLE,SATISFIABLE,True,True,164,164,128,128,0.000912,0.001033,0.00012100000000000001,True,True,True,True,True,
repeat=2|base=random_3sat_control_v80_c340_seed1913|variant=perm_seed1745,2,random_3sat_control_v80_c340_seed1913,perm_seed1745,1,1,SATISFIABLE,SATISFIABLE,True,True,300,300,236,236,0.001097,0.001243,0.00014599999999999986,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=base,2,random_3sat_control_v90_c383_seed1930,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,286,286,256,256,0.001244,0.00121,-3.4000000000000176e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1730,2,random_3sat_control_v90_c383_seed1930,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,583,583,499,499,0.001866,0.001793,-7.299999999999993e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1731,2,random_3sat_control_v90_c383_seed1930,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,502,502,439,439,0.001818,0.001641,-0.00017699999999999986,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1732,2,random_3sat_control_v90_c383_seed1930,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,440,440,363,363,0.001442,0.001543,0.00010100000000000018,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1733,2,random_3sat_control_v90_c383_seed1930,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,508,508,440,440,0.00162,0.001749,0.000129,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1734,2,random_3sat_control_v90_c383_seed1930,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,487,487,421,421,0.001576,0.001587,1.1000000000000159e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1735,2,random_3sat_control_v90_c383_seed1930,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,481,481,420,420,0.001527,0.00155,2.3000000000000017e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1736,2,random_3sat_control_v90_c383_seed1930,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,578,578,519,519,0.001823,0.001772,-5.100000000000005e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1737,2,random_3sat_control_v90_c383_seed1930,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,528,528,463,463,0.001655,0.00174,8.5e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1738,2,random_3sat_control_v90_c383_seed1930,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,385,385,333,333,0.001292,0.001334,4.199999999999994e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1739,2,random_3sat_control_v90_c383_seed1930,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,713,713,606,606,0.002023,0.002313,0.0002899999999999999,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1740,2,random_3sat_control_v90_c383_seed1930,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,547,547,479,479,0.001778,0.001754,-2.400000000000015e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1741,2,random_3sat_control_v90_c383_seed1930,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,507,507,434,434,0.001631,0.00163,-1.0000000000001327e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1742,2,random_3sat_control_v90_c383_seed1930,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,656,656,578,578,0.001882,0.001891,9.00000000000011e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1743,2,random_3sat_control_v90_c383_seed1930,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,377,377,327,327,0.001488,0.0014,-8.799999999999997e-05,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1744,2,random_3sat_control_v90_c383_seed1930,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,610,610,505,505,0.001726,0.001731,4.999999999999796e-06,True,True,True,True,True,
repeat=2|base=random_3sat_control_v90_c383_seed1930|variant=perm_seed1745,2,random_3sat_control_v90_c383_seed1930,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,398,398,329,329,0.001321,0.001323,2.0000000000000486e-06,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=base,2,subset_cardinality_bw10,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,193,193,141,141,0.000736,0.000761,2.4999999999999957e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1730,2,subset_cardinality_bw10,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,218,218,167,167,0.000856,0.000853,-2.9999999999999645e-06,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1731,2,subset_cardinality_bw10,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,202,202,147,147,0.000745,0.000801,5.599999999999995e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1732,2,subset_cardinality_bw10,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,217,217,149,149,0.000779,0.000794,1.500000000000004e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1733,2,subset_cardinality_bw10,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,188,188,147,147,0.00078,0.000779,-1.0000000000000243e-06,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1734,2,subset_cardinality_bw10,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,249,249,170,170,0.000899,0.00087,-2.8999999999999946e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1735,2,subset_cardinality_bw10,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,187,187,145,145,0.000795,0.000865,6.999999999999997e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1736,2,subset_cardinality_bw10,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,218,218,175,175,0.000851,0.000857,6.000000000000037e-06,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1737,2,subset_cardinality_bw10,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,214,214,148,148,0.000772,0.000837,6.499999999999995e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1738,2,subset_cardinality_bw10,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,245,245,175,175,0.000791,0.000797,5.999999999999929e-06,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1739,2,subset_cardinality_bw10,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,178,178,140,140,0.000761,0.000819,5.8e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1740,2,subset_cardinality_bw10,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,255,255,180,180,0.000779,0.000852,7.300000000000004e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1741,2,subset_cardinality_bw10,perm_seed1741,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,200,200,162,162,0.000769,0.00084,7.099999999999999e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1742,2,subset_cardinality_bw10,perm_seed1742,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,200,200,151,151,0.000743,0.000798,5.5000000000000036e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1743,2,subset_cardinality_bw10,perm_seed1743,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,216,216,154,154,0.000772,0.000789,1.699999999999998e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1744,2,subset_cardinality_bw10,perm_seed1744,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,206,206,157,157,0.000731,0.000831,0.00010000000000000005,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw10|variant=perm_seed1745,2,subset_cardinality_bw10,perm_seed1745,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,225,225,170,170,0.000779,0.000836,5.7000000000000084e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=base,2,subset_cardinality_bw12,base,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,442,442,342,342,0.000996,0.001086,9.000000000000002e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1730,2,subset_cardinality_bw12,perm_seed1730,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,440,440,329,329,0.000996,0.001009,1.299999999999999e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1731,2,subset_cardinality_bw12,perm_seed1731,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,393,393,297,297,0.000975,0.001088,0.00011300000000000004,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1732,2,subset_cardinality_bw12,perm_seed1732,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,430,430,328,328,0.001017,0.001032,1.500000000000004e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1733,2,subset_cardinality_bw12,perm_seed1733,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,434,434,333,333,0.00106,0.001097,3.700000000000014e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1734,2,subset_cardinality_bw12,perm_seed1734,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,464,464,361,361,0.001115,0.001051,-6.400000000000004e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1735,2,subset_cardinality_bw12,perm_seed1735,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,394,394,340,340,0.001087,0.000991,-9.600000000000017e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1736,2,subset_cardinality_bw12,perm_seed1736,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,410,410,313,313,0.000945,0.000991,4.5999999999999925e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1737,2,subset_cardinality_bw12,perm_seed1737,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,411,411,323,323,0.000986,0.001031,4.500000000000012e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1738,2,subset_cardinality_bw12,perm_seed1738,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,411,411,317,317,0.000968,0.001025,5.7000000000000084e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1739,2,subset_cardinality_bw12,perm_seed1739,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,406,406,316,316,0.001048,0.001029,-1.9000000000000137e-05,True,True,True,True,True,
repeat=2|base=subset_cardinality_bw12|variant=perm_seed1740,2,subset_cardinality_bw12,perm_seed1740,1,1,UNSATISFIABLE,UNSATISFIABLE,True,True,442,442,321,321,0.001022,0.001001,-2.099999999999997e-05,True,True,True,True,True,
