candidate_label,warmup_conflicts,family,base_instance_id,variant,repeat_id,target_role,reference_search_ok,candidate_search_ok,search_ok_lost_vs_reference,search_ok_gained_vs_reference,candidate_search_blowup,candidate_cpu_only_win,protocol_win_search_bad_candidate,adapter_cached_decisions_delta_reference,adapter_cached_decisions_delta_candidate,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_reference,adapter_cached_conflicts_delta_candidate,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_final_cpu_delta_candidate,adapter_cached_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_candidate
iter=50,1,php,php_p9_h8,base,1,anchor,True,True,False,False,False,False,False,-1433.0,-5182.0,-3749.0,-1249.0,-4520.0,-3271.0,0.026691,-0.067455,-0.09414600000000001,0.0765474453273415
iter=50,1,php,php_p9_h8,base,2,anchor,True,True,False,False,False,False,False,-1433.0,-5182.0,-3749.0,-1249.0,-4520.0,-3271.0,-0.0239909999999999,-0.197433,-0.1734420000000001,0.5578817357215284
iter=50,1,php,php_p9_h8,perm_seed1730,0,anchor,True,True,False,False,False,False,False,-987.0,-6316.0,-5329.0,-1053.0,-6029.0,-4976.0,-0.157413,-0.251948,-0.09453500000000001,0.1006858396791816
iter=50,1,php,php_p9_h8,perm_seed1730,1,anchor,True,True,False,False,False,False,False,-987.0,-6316.0,-5329.0,-1053.0,-6029.0,-4976.0,-0.1352169999999999,-0.2468079999999999,-0.111591,0.2042666960534453
iter=50,1,php,php_p9_h8,perm_seed1730,2,anchor,True,True,False,False,False,False,False,-987.0,-6316.0,-5329.0,-1053.0,-6029.0,-4976.0,-0.126446,-0.334732,-0.20828599999999997,0.6586659611352682
iter=50,1,php,php_p9_h8,perm_seed1731,0,anchor,True,True,False,False,False,False,False,-3333.0,-6477.0,-3144.0,-3053.0,-6139.0,-3086.0,-0.148711,-0.344238,-0.19552699999999998,0.0457624753428697
iter=50,1,php,php_p9_h8,perm_seed1731,1,anchor,True,True,False,False,False,False,False,-3333.0,-6477.0,-3144.0,-3053.0,-6139.0,-3086.0,-0.1090989999999999,-0.2331309999999999,-0.12403199999999999,0.0443464621359706
iter=50,1,php,php_p9_h8,perm_seed1731,2,anchor,True,True,False,False,False,False,False,-3333.0,-6477.0,-3144.0,-3053.0,-6139.0,-3086.0,-0.1134899999999999,-0.273066,-0.15957600000000008,0.5797966715419889
iter=50,3,complete_coloring,k9_color8,base,0,anchor,True,True,False,False,False,False,False,-1704.0,-3857.0,-2153.0,-1352.0,-3485.0,-2133.0,-0.0944309999999999,-0.157737,-0.06330600000000008,0.1497765713529586
iter=50,3,complete_coloring,k9_color8,base,1,anchor,True,True,False,False,False,False,False,-1704.0,-3857.0,-2153.0,-1352.0,-3485.0,-2133.0,-0.1051759999999999,-0.360075,-0.2548990000000001,0.6950457482370138
iter=50,3,complete_coloring,k9_color8,base,2,anchor,True,True,False,False,False,False,False,-1704.0,-3857.0,-2153.0,-1352.0,-3485.0,-2133.0,-0.0951239999999999,-0.155777,-0.060653000000000096,0.3269272091479897
iter=50,3,complete_coloring,k9_color8,perm_seed1730,0,anchor,True,True,False,False,False,False,False,-2367.0,-3078.0,-711.0,-2177.0,-2812.0,-635.0,-0.1708399999999999,-0.429806,-0.25896600000000014,0.3537487448931932
iter=50,3,complete_coloring,k9_color8,perm_seed1730,1,anchor,True,True,False,False,False,False,False,-2367.0,-3078.0,-711.0,-2177.0,-2812.0,-635.0,-0.170928,-0.452198,-0.28127,0.920497598598659
iter=50,3,complete_coloring,k9_color8,perm_seed1730,2,anchor,True,True,False,False,False,False,False,-2367.0,-3078.0,-711.0,-2177.0,-2812.0,-635.0,-0.170685,-0.2384499999999999,-0.06776499999999991,0.5413101627309325
iter=50,3,complete_coloring,k9_color8,perm_seed1731,0,anchor,True,True,False,False,False,False,False,-5308.0,-4487.0,821.0,-4752.0,-3905.0,847.0,-0.169721,-0.2804649999999999,-0.1107439999999999,0.1499587500766515
iter=50,3,complete_coloring,k9_color8,perm_seed1731,1,anchor,True,True,False,False,False,False,False,-5308.0,-4487.0,821.0,-4752.0,-3905.0,847.0,-0.151109,-0.3627979999999999,-0.2116889999999999,0.1693078666616082
iter=50,3,complete_coloring,k9_color8,perm_seed1731,2,anchor,True,True,False,False,False,False,False,-5308.0,-4487.0,821.0,-4752.0,-3905.0,847.0,-0.1801519999999999,-0.152412,0.027739999999999904,0.2780116286860703
iter=50,3,php,php_p9_h8,base,0,anchor,True,True,False,False,False,False,False,-1704.0,-3857.0,-2153.0,-1352.0,-3485.0,-2133.0,-0.076527,-0.275588,-0.199061,-0.0426745416949987
iter=50,3,php,php_p9_h8,base,1,anchor,True,True,False,False,False,False,False,-1704.0,-3857.0,-2153.0,-1352.0,-3485.0,-2133.0,-0.0808979999999999,-0.215228,-0.13433000000000012,0.0049089293439983
iter=50,3,php,php_p9_h8,base,2,anchor,True,True,False,False,False,False,False,-1704.0,-3857.0,-2153.0,-1352.0,-3485.0,-2133.0,-0.076807,-0.143243,-0.06643600000000001,0.1100995332711934
iter=50,3,php,php_p9_h8,perm_seed1730,0,anchor,True,True,False,False,False,False,False,-2367.0,-3078.0,-711.0,-2177.0,-2812.0,-635.0,-0.1701459999999999,-0.502471,-0.3323250000000001,0.1921609460471272
