warmup_conflicts,base_instance_id,variant,repeat_id,candidate_label_reference,source_csv_reference,instance_id_reference,family_reference,control_type_reference,scale_reference,benchmark_role_reference,symmetry_strength_reference,num_vars_reference,num_clauses_reference,final_cpu_lim_reference,warmup_cpu_lim_reference,checkpoint_reference,known_expected_result_reference,event_adapter_final_known_expected_match_reference,event_adapter_final_final_solved_reference,adapter_cached_decisions_delta_reference,adapter_cached_conflicts_delta_reference,adapter_cached_final_cpu_delta_reference,adapter_cached_protocol_delta_reference,adapter_plain_final_cpu_delta_reference,adapter_plain_protocol_delta_reference,warmup_cpu_time_reference,warmup_conflict_count_reference,warmup_decisions_reference,event_state_l2_sum_reference,event_state_nonzero_vars_reference,event_adapter_graph_gate_evidence_reference,adapter_inference_wall_time_reference,plain_unguided_glucose_final_cpu_time_reference,plain_unguided_glucose_final_decisions_reference,plain_unguided_glucose_final_conflicts_reference,cached_trace_no_adapter_final_final_cpu_time_reference,cached_trace_no_adapter_final_final_decisions_reference,cached_trace_no_adapter_final_final_conflicts_reference,event_adapter_final_final_cpu_time_reference,event_adapter_final_final_decisions_reference,event_adapter_final_final_conflicts_reference,search_ok_reference,search_blowup_reference,cpu_only_win_reference,protocol_only_win_reference,random_control_reference,target_role_reference,candidate_label_candidate,source_csv_candidate,instance_id_candidate,family_candidate,control_type_candidate,scale_candidate,benchmark_role_candidate,symmetry_strength_candidate,num_vars_candidate,num_clauses_candidate,final_cpu_lim_candidate,warmup_cpu_lim_candidate,checkpoint_candidate,known_expected_result_candidate,event_adapter_final_known_expected_match_candidate,event_adapter_final_final_solved_candidate,adapter_cached_decisions_delta_candidate,adapter_cached_conflicts_delta_candidate,adapter_cached_final_cpu_delta_candidate,adapter_cached_protocol_delta_candidate,adapter_plain_final_cpu_delta_candidate,adapter_plain_protocol_delta_candidate,warmup_cpu_time_candidate,warmup_conflict_count_candidate,warmup_decisions_candidate,event_state_l2_sum_candidate,event_state_nonzero_vars_candidate,event_adapter_graph_gate_evidence_candidate,adapter_inference_wall_time_candidate,plain_unguided_glucose_final_cpu_time_candidate,plain_unguided_glucose_final_decisions_candidate,plain_unguided_glucose_final_conflicts_candidate,cached_trace_no_adapter_final_final_cpu_time_candidate,cached_trace_no_adapter_final_final_decisions_candidate,cached_trace_no_adapter_final_final_conflicts_candidate,event_adapter_final_final_cpu_time_candidate,event_adapter_final_final_decisions_candidate,event_adapter_final_final_conflicts_candidate,search_ok_candidate,search_blowup_candidate,cpu_only_win_candidate,protocol_only_win_candidate,random_control_candidate,target_role_candidate,candidate_label,reference_label,family,control_type,scale,benchmark_role,symmetry_strength,instance_id,target_role,random_control,reference_search_ok,candidate_search_ok,reference_search_blowup,candidate_search_blowup,reference_cpu_only_win,candidate_cpu_only_win,reference_protocol_only_win,candidate_protocol_only_win,adapter_cached_decisions_delta_change_vs_reference,adapter_cached_conflicts_delta_change_vs_reference,adapter_cached_final_cpu_delta_change_vs_reference,adapter_cached_protocol_delta_change_vs_reference,adapter_plain_final_cpu_delta_change_vs_reference,adapter_plain_protocol_delta_change_vs_reference,warmup_cpu_time_change_vs_reference,warmup_conflict_count_change_vs_reference,warmup_decisions_change_vs_reference,event_state_l2_sum_change_vs_reference,event_state_nonzero_vars_change_vs_reference,event_adapter_graph_gate_evidence_change_vs_reference,adapter_inference_wall_time_change_vs_reference,plain_unguided_glucose_final_cpu_time_change_vs_reference,plain_unguided_glucose_final_decisions_change_vs_reference,plain_unguided_glucose_final_conflicts_change_vs_reference,cached_trace_no_adapter_final_final_cpu_time_change_vs_reference,cached_trace_no_adapter_final_final_decisions_change_vs_reference,cached_trace_no_adapter_final_final_conflicts_change_vs_reference,event_adapter_final_final_cpu_time_change_vs_reference,event_adapter_final_final_decisions_change_vs_reference,event_adapter_final_final_conflicts_change_vs_reference,search_ok_lost_vs_reference,search_ok_gained_vs_reference,new_blowup_vs_reference,hard_negative_lost_vs_reference,hard_negative_gained_vs_reference,anchor_lost_vs_reference,random_positive_candidate,subset_failure_positive_candidate,protocol_win_search_bad_candidate
1,random_3sat_control_v260_c1097_seed3305,perm_seed1731,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1097_seed3305_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1097,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,34399.0,30252.0,0.5745,0.646651184082031,-2.27152,-1.9033358748608236,0.007541,1.0,35.0,389.6698913574219,260.0,0.6931471824645996,0.0721511840820312,3.92423,105916.0,92052.0,1.07821,48534.0,43247.0,1.65271,82933.0,73499.0,False,True,False,True,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1097_seed3305_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1097,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,34399.0,30252.0,0.5745,0.646651184082031,-2.27152,-1.9033358748608236,0.007541,1.0,35.0,389.6698913574219,260.0,0.6931471824645996,0.0721511840820312,3.92423,105916.0,92052.0,1.07821,48534.0,43247.0,1.65271,82933.0,73499.0,False,True,False,True,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1097_seed3305_perm1731,random_control,True,False,False,True,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True
1,random_3sat_control_v260_c1097_seed3305,perm_seed1731,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1097_seed3305_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1097,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,34399.0,30252.0,0.4526490000000001,0.4569469717254635,-1.89416,-1.3449975384705664,0.004756,1.0,35.0,389.6698913574219,260.0,0.6931471824645996,0.0042979717254638,3.19176,105916.0,92052.0,0.844951,48534.0,43247.0,1.2976,82933.0,73499.0,False,True,False,True,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1097_seed3305_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1097,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,34399.0,30252.0,0.4526490000000001,0.4569469717254635,-1.89416,-1.3449975384705664,0.004756,1.0,35.0,389.6698913574219,260.0,0.6931471824645996,0.0042979717254638,3.19176,105916.0,92052.0,0.844951,48534.0,43247.0,1.2976,82933.0,73499.0,False,True,False,True,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1097_seed3305_perm1731,random_control,True,False,False,True,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True
1,random_3sat_control_v260_c1113_seed3306,base,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,44039.0,32927.0,0.2879500000000004,0.3827473728179935,1.28561,2.6683911676295997,0.004969,1.0,33.0,397.6284790039063,260.0,0.6931471824645996,0.0947973728179931,5.45221,178146.0,155541.0,6.44987,226200.0,205404.0,6.73782,270239.0,238331.0,False,True,False,False,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,44039.0,32927.0,0.2879500000000004,0.3827473728179935,1.28561,2.6683911676295997,0.004969,1.0,33.0,397.6284790039063,260.0,0.6931471824645996,0.0947973728179931,5.45221,178146.0,155541.0,6.44987,226200.0,205404.0,6.73782,270239.0,238331.0,False,True,False,False,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1113_seed3306,random_control,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v260_c1113_seed3306,base,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,44039.0,32927.0,0.3349000000000002,0.4070511840820314,0.9533300000000002,1.3191860368319157,0.005038,1.0,33.0,397.6284790039063,260.0,0.6931471824645996,0.0721511840820312,5.76256,178146.0,155541.0,6.38099,226200.0,205404.0,6.71589,270239.0,238331.0,False,True,False,False,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,44039.0,32927.0,0.3349000000000002,0.4070511840820314,0.9533300000000002,1.3191860368319157,0.005038,1.0,33.0,397.6284790039063,260.0,0.6931471824645996,0.0721511840820312,5.76256,178146.0,155541.0,6.38099,226200.0,205404.0,6.71589,270239.0,238331.0,False,True,False,False,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1113_seed3306,random_control,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v260_c1113_seed3306,base,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,44039.0,32927.0,0.5607499999999996,0.5650479717254635,0.6686399999999999,1.2239123745028977,0.010798,1.0,33.0,397.6284790039063,260.0,0.6931471824645996,0.0042979717254638,4.63648,178146.0,155541.0,4.74437,226200.0,205404.0,5.30512,270239.0,238331.0,False,True,False,False,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,44039.0,32927.0,0.5607499999999996,0.5650479717254635,0.6686399999999999,1.2239123745028977,0.010798,1.0,33.0,397.6284790039063,260.0,0.6931471824645996,0.0042979717254638,4.63648,178146.0,155541.0,4.74437,226200.0,205404.0,5.30512,270239.0,238331.0,False,True,False,False,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1113_seed3306,random_control,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v260_c1113_seed3306,perm_seed1730,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1730,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,62212.0,50394.0,1.35034,1.4451373728179933,1.9490799999999997,3.329124763049304,0.002192,1.0,33.0,396.3316650390625,260.0,0.6931471824645996,0.0947973728179931,5.13977,171334.0,149746.0,5.73851,206101.0,186162.0,7.08885,268313.0,236556.0,False,True,False,False,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1730,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,62212.0,50394.0,1.35034,1.4451373728179933,1.9490799999999997,3.329124763049304,0.002192,1.0,33.0,396.3316650390625,260.0,0.6931471824645996,0.0947973728179931,5.13977,171334.0,149746.0,5.73851,206101.0,186162.0,7.08885,268313.0,236556.0,False,True,False,False,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1113_seed3306_perm1730,random_control,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v260_c1113_seed3306,perm_seed1730,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1730,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,62212.0,50394.0,1.14731,1.2194611840820313,1.40203,1.7694553187950852,0.006484,1.0,33.0,396.3316650390625,260.0,0.6931471824645996,0.0721511840820312,5.24218,171334.0,149746.0,5.4969,206101.0,186162.0,6.64421,268313.0,236556.0,False,True,False,False,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1730,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,62212.0,50394.0,1.14731,1.2194611840820313,1.40203,1.7694553187950852,0.006484,1.0,33.0,396.3316650390625,260.0,0.6931471824645996,0.0721511840820312,5.24218,171334.0,149746.0,5.4969,206101.0,186162.0,6.64421,268313.0,236556.0,False,True,False,False,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1113_seed3306_perm1730,random_control,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v260_c1113_seed3306,perm_seed1730,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1730,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,62212.0,50394.0,0.9565099999999996,0.9608079717254636,1.3398399999999997,1.8923415572184323,0.008065,1.0,33.0,396.3316650390625,260.0,0.6931471824645996,0.0042979717254638,3.81862,171334.0,149746.0,4.20195,206101.0,186162.0,5.15846,268313.0,236556.0,False,True,False,False,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1730,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,62212.0,50394.0,0.9565099999999996,0.9608079717254636,1.3398399999999997,1.8923415572184323,0.008065,1.0,33.0,396.3316650390625,260.0,0.6931471824645996,0.0042979717254638,3.81862,171334.0,149746.0,4.20195,206101.0,186162.0,5.15846,268313.0,236556.0,False,True,False,False,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1113_seed3306_perm1730,random_control,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v260_c1113_seed3306,perm_seed1731,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,58795.0,47268.0,0.8149999999999995,0.8813261413574214,0.2871999999999994,0.6101880042078491,0.006419,1.0,33.0,397.0461730957031,260.0,0.6931471824645996,0.0663261413574218,6.63175,202621.0,177648.0,6.10395,217745.0,196903.0,6.91895,276540.0,244171.0,False,True,False,False,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,58795.0,47268.0,0.8149999999999995,0.8813261413574214,0.2871999999999994,0.6101880042078491,0.006419,1.0,33.0,397.0461730957031,260.0,0.6931471824645996,0.0663261413574218,6.63175,202621.0,177648.0,6.10395,217745.0,196903.0,6.91895,276540.0,244171.0,False,True,False,False,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1113_seed3306_perm1731,random_control,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v260_c1113_seed3306,perm_seed1731,1,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,58795.0,47268.0,0.9298000000000002,0.933264460372925,0.4756099999999996,1.0866251423668265,0.002849,1.0,33.0,397.0461730957031,260.0,0.6931471824645996,0.0034644603729248,6.44772,202621.0,177648.0,5.99353,217745.0,196903.0,6.92333,276540.0,244171.0,False,True,False,False,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,58795.0,47268.0,0.9298000000000002,0.933264460372925,0.4756099999999996,1.0866251423668265,0.002849,1.0,33.0,397.0461730957031,260.0,0.6931471824645996,0.0034644603729248,6.44772,202621.0,177648.0,5.99353,217745.0,196903.0,6.92333,276540.0,244171.0,False,True,False,False,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1113_seed3306_perm1731,random_control,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v260_c1113_seed3306,perm_seed1731,2,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,58795.0,47268.0,0.77989,0.7830492845916748,-0.0582799999999998,0.646400589605987,0.004847,1.0,33.0,397.0461730957031,260.0,0.6931471824645996,0.0031592845916748,5.35204,202621.0,177648.0,4.51387,217745.0,196903.0,5.29376,276540.0,244171.0,False,True,False,False,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v260_c1113_seed3306_perm1731,random_3sat_control,non_symmetric_control,large,control,none,260,1113,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,58795.0,47268.0,0.77989,0.7830492845916748,-0.0582799999999998,0.646400589605987,0.004847,1.0,33.0,397.0461730957031,260.0,0.6931471824645996,0.0031592845916748,5.35204,202621.0,177648.0,4.51387,217745.0,196903.0,5.29376,276540.0,244171.0,False,True,False,False,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v260_c1113_seed3306_perm1731,random_control,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
1,random_3sat_control_v300_c1266_seed3307,base,0,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v300_c1266_seed3307,random_3sat_control,non_symmetric_control,large,control,none,300,1266,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,2904.0,2426.0,0.033685,0.1000111413574219,-0.173862,0.1499727267378568,0.007227,1.0,46.0,466.681884765625,300.0,0.6931471824645996,0.0663261413574218,0.215925,12894.0,10895.0,0.008378,288.0,182.0,0.042063,3192.0,2608.0,False,True,False,False,True,random_control,v1_2_iter15,/home/sunshixin/chenchao/my_rlaf/runs/analysis/echosat_symmetry_grpo_v1_7_acceptance_v1_2_iter15_canonical_low_warmup_wc1_per_instance.csv,random_3sat_control_v300_c1266_seed3307,random_3sat_control,non_symmetric_control,large,control,none,300,1266,10.0,5.0,/home/sunshixin/chenchao/my_rlaf/runs/GNN_Glucose_3SAT_EchoSAT_SymmetryGRPO_v1_2_WC1_HardNeg_Full/iter=15.pt,False,False,True,2904.0,2426.0,0.033685,0.1000111413574219,-0.173862,0.1499727267378568,0.007227,1.0,46.0,466.681884765625,300.0,0.6931471824645996,0.0663261413574218,0.215925,12894.0,10895.0,0.008378,288.0,182.0,0.042063,3192.0,2608.0,False,True,False,False,True,random_control,v1_2_iter15,v1_2_iter15,random_3sat_control,non_symmetric_control,large,control,none,random_3sat_control_v300_c1266_seed3307,random_control,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
